,AvPrecipitation,AvEvapoTrans,AvGroundWater,AvRunoff,AvStreamFlow,AvPtSrcFlow,AvTileDrain,AvWithdrawal,month,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
1616,12.225249999999999,6.611208651956863,1.776504552242488,1.0730191826813238,2.8757433882383054,0.026219653314493246,0.0,0.0,9,gwlfe,020401040604,12,020401040604,12,Saw Creek,PA,19318.21,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1617,11.258500000000002,3.545810555276357,2.5123446168359314,1.7350969675634704,4.274535226157711,0.027093641758309684,0.0,0.0,10,gwlfe,020401040604,12,020401040604,12,Saw Creek,PA,19318.21,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1618,8.020249999999999,1.6565114573270516,3.6747439932195696,0.7029630999021137,4.403926746436177,0.026219653314493246,0.0,0.0,11,gwlfe,020401040604,12,020401040604,12,Saw Creek,PA,19318.21,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1619,9.494750000000002,0.6911458431719224,5.309608946156645,1.569169487016471,6.905872074931426,0.027093641758309684,0.0,0.0,12,gwlfe,020401040604,12,020401040604,12,Saw Creek,PA,19318.21,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1620,7.45775,0.3495720089682572,5.296851400729614,1.0494081466019625,6.354634766947827,0.008375219616250923,0.0,0.0,1,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1621,7.130249999999999,0.45301457302592024,4.382963765661777,1.416741288540838,5.807269768694713,0.0075647144920976085,0.0,0.0,2,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1622,8.5615,1.5749728203484175,6.042747333311295,1.869503103860092,7.920625656787638,0.008375219616250923,0.0,0.0,3,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1623,9.33425,3.8323101140967966,5.96931616117355,0.8677617903406467,6.84518300275573,0.008105051241533153,0.0,0.0,4,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1624,10.43825,7.782800829420663,4.946167485357544,0.18975413882468756,5.144296843798482,0.008375219616250923,0.0,0.0,5,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1625,13.3095,11.44190096252168,3.6357399781803053,0.8063824812224512,4.4502275106442895,0.008105051241533153,0.0,0.0,6,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1626,12.30875,13.585022768074193,2.1482498054350403,0.4369485929383308,2.5935736179896223,0.008375219616250923,0.0,0.0,7,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1627,12.208749999999998,10.699960308297642,1.4413599091986558,0.6158511810388446,2.0655863098537512,0.008375219616250923,0.0,0.0,8,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1628,12.225249999999999,6.7603391514211495,1.694581882903582,1.1629674849838334,2.8656544191289486,0.008105051241533153,0.0,0.0,9,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1629,11.258500000000002,3.6219227715703513,2.278494411819981,1.8164888319690284,4.10335846340526,0.008375219616250923,0.0,0.0,10,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1630,8.020249999999999,1.6805724291146127,3.434804171715721,0.7440779229636207,4.186987145920875,0.008105051241533153,0.0,0.0,11,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1631,9.494750000000002,0.7030103701000081,5.0520978883467675,1.6402100449870212,6.700683152950039,0.008375219616250923,0.0,0.0,12,gwlfe,020401040605,12,020401040605,12,Little Bush Kill,PA,21119.84,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1632,7.45775,0.34181447183115193,5.424091697868051,0.9484458916297053,6.4740341399131305,0.10149655041537346,0.0,0.0,1,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1633,7.130249999999999,0.4429614872989748,4.55333146058646,1.2664790544200049,5.911484818607447,0.0916743036009825,0.0,0.0,2,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1634,8.5615,1.566459425478442,6.077092429107674,1.6725147011287795,7.8511036806518275,0.10149655041537346,0.0,0.0,3,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1635,9.33425,3.7472652956665273,6.0865496472552,0.7743128841651151,6.959084999564226,0.09822246814390982,0.0,0.0,4,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1636,10.43825,7.662401497627691,5.257625551261055,0.14173144871404403,5.500853550390472,0.10149655041537346,0.0,0.0,5,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1637,13.3095,11.301010534714916,4.004086455943972,0.6885561337688898,4.790865057856772,0.09822246814390982,0.0,0.0,6,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1638,12.30875,13.390078492123738,2.6089243538884874,0.34022961084812386,3.0506505151519847,0.10149655041537346,0.0,0.0,7,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1639,12.208749999999998,10.549448909169131,1.8029891405363567,0.5022158166579249,2.406701507609655,0.10149655041537346,0.0,0.0,8,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1640,12.225249999999999,6.671788981979345,1.8851710676403255,0.9595975860561212,2.942991121840356,0.09822246814390982,0.0,0.0,9,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1641,11.258500000000002,3.5640265609229274,2.497464486568689,1.6334136826545513,4.232374719638614,0.10149655041537346,0.0,0.0,10,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1642,8.020249999999999,1.65185164793348,3.541189407930085,0.6583665895177345,4.29777846559173,0.09822246814390982,0.0,0.0,11,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1643,9.494750000000002,0.6895702125538647,5.100396731637993,1.4810829951605846,6.682976277213951,0.10149655041537346,0.0,0.0,12,gwlfe,020401040606,12,020401040606,12,Lower Bush Kill,PA,11685.01,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1644,7.45775,0.3317729635468666,5.738393331776334,0.9206915859139204,6.661296201409031,0.002211283718776136,0.0,0.0,1,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1645,7.130249999999999,0.4299485758780411,4.621782498587256,1.2285141393396706,5.852293926447112,0.0019972885201848976,0.0,0.0,2,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1646,8.5615,1.4947804363827362,6.385113684523514,1.6248083184890256,8.012133286731315,0.002211283718776136,0.0,0.0,3,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1647,9.33425,3.637181613988948,6.257953553593784,0.7452895611236319,7.005383066703327,0.00213995198591239,0.0,0.0,4,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1648,10.43825,7.496642296107245,5.188580715409548,0.1322243323815449,5.323016331509869,0.002211283718776136,0.0,0.0,5,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1649,13.3095,11.097224295248454,3.8633781880699845,0.6758631467337507,4.5413812867896475,0.00213995198591239,0.0,0.0,6,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1650,12.30875,12.903587633710163,2.3176601114599693,0.3286628335798235,2.6485342287585687,0.002211283718776136,0.0,0.0,7,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1651,12.208749999999998,10.417832013349463,1.6834039675659072,0.4892445964574277,2.174859847742111,0.002211283718776136,0.0,0.0,8,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1652,12.225249999999999,6.543378266562658,1.953362673766137,0.9486894765855605,2.90419210233761,0.00213995198591239,0.0,0.0,9,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1653,11.258500000000002,3.4652075959380007,2.8618335930555623,1.6026527725638122,4.466697649338151,0.002211283718776136,0.0,0.0,10,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1654,8.020249999999999,1.613050412823415,4.058189783279545,0.6346569318771497,4.694986667142606,0.00213995198591239,0.0,0.0,11,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1655,9.494750000000002,0.6717636089256349,5.756600688880609,1.4409274791639528,7.199739451763338,0.002211283718776136,0.0,0.0,12,gwlfe,0204010407,10,0204010407,10,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1656,7.45775,0.33257119171410415,5.8756064295668535,0.9113571728762093,6.787241380488575,0.0002777780455121046,0.0,0.0,1,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1657,7.130249999999999,0.4309830093655095,4.6328996940126315,1.2149978063679892,5.848148396679792,0.0002508962991722236,0.0,0.0,2,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1658,8.5615,1.4983767988934136,6.501258000257029,1.6075427961702193,8.109078574472761,0.0002777780455121046,0.0,0.0,3,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1659,9.33425,3.6459324801915662,6.274191486179679,0.7357566862073633,7.0102169898504405,0.00026881746339881094,0.0,0.0,4,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1660,10.43825,7.548846955399368,5.083562123510376,0.12958092093213178,5.21342082248802,0.0002777780455121046,0.0,0.0,5,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1661,13.3095,11.197744402510308,3.7221007354176336,0.6707625539905046,4.393132106871537,0.00026881746339881094,0.0,0.0,6,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1662,12.30875,12.451811919308525,2.1284680820736264,0.3242518404273528,2.4529977005464914,0.0002777780455121046,0.0,0.0,7,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1663,12.208749999999998,10.294020999153803,1.6258003218440784,0.4849966748234441,2.1110747747130345,0.0002777780455121046,0.0,0.0,8,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1664,12.225249999999999,6.534845548884252,1.9493446635563376,0.9441610426010962,2.893774523620833,0.00026881746339881094,0.0,0.0,9,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1665,11.258500000000002,3.4329921598506843,3.1169360265376893,1.589997093770723,4.7072108983539245,0.0002777780455121046,0.0,0.0,10,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1666,8.020249999999999,1.622531224690995,4.297441516492505,0.62624985362285,4.9239601875787535,0.00026881746339881094,0.0,0.0,11,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1667,9.494750000000002,0.6747911070509323,6.099081121411347,1.4266762509558713,7.5260351504127305,0.0002777780455121046,0.0,0.0,12,gwlfe,020401040701,12,020401040701,12,Sawkill Creek,PA,15658.51,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1668,7.45775,0.35659365950449784,5.470308530835434,1.0279546667334853,6.498263197568919,0.0,0.0,0.0,1,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1669,7.130249999999999,0.46211401445145245,4.42127026246995,1.3858741468745752,5.807144409344525,0.0,0.0,0.0,2,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1670,8.5615,1.60660838745576,6.210251842336638,1.828143711161794,8.038395553498432,0.0,0.0,0.0,3,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1671,9.33425,3.909287508388487,5.97955701845269,0.8475037998965765,6.827060818349266,0.0,0.0,0.0,4,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1672,10.43825,7.88014691075413,4.778223242115735,0.17330210979167138,4.9515253519074065,0.0,0.0,0.0,5,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1673,13.3095,11.5442951470687,3.4421939755299933,0.7706817161968847,4.212875691726878,0.0,0.0,0.0,6,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1674,12.30875,13.348625235558476,1.904089732065691,0.4069843968412684,2.3110741289069594,0.0,0.0,0.0,7,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1675,12.208749999999998,10.676072417665972,1.3161545754015347,0.5788915339033626,1.8950461093048974,0.0,0.0,0.0,8,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1676,12.225249999999999,6.6167200875745324,1.7183729612428222,1.0969767490264666,2.815349710269289,0.0,0.0,0.0,9,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1677,11.258500000000002,3.6197582544535805,2.4940883390207853,1.7731261559805525,4.267214495001338,0.0,0.0,0.0,10,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1678,8.020249999999999,1.7046623249523605,3.7432053859737238,0.7263062381427435,4.469511624116468,0.0,0.0,0.0,11,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1679,9.494750000000002,0.7146951353871395,5.416382978845109,1.6069581969124183,7.023341175757528,0.0,0.0,0.0,12,gwlfe,020401040702,12,020401040702,12,Raymondskill Creek,PA,15520.92,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1680,7.45775,0.3396769188166317,5.754147805669149,1.148893895203523,6.921128762147247,0.01808706127457557,0.0,0.0,1,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1681,7.130249999999999,0.4401914066250353,4.445231172511245,1.5628988570596982,6.024466730077012,0.016336700506068256,0.0,0.0,2,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1682,8.5615,1.5303911672300679,5.9936698626103215,2.0539333546941236,8.065690278579021,0.01808706127457557,0.0,0.0,3,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1683,9.33425,3.723831594378082,5.924870857066768,0.9618003110167542,6.904174775768595,0.01750360768507313,0.0,0.0,4,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1684,10.43825,7.470206910218245,4.9494361633226935,0.2140359956752051,5.181559220272474,0.01808706127457557,0.0,0.0,5,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1685,13.3095,10.850486877145064,3.7403015082977085,0.8657219336352743,4.6235270496180565,0.01750360768507313,0.0,0.0,6,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1686,12.30875,11.183340104848295,2.2626540275409757,0.48386766567833195,2.7646087544938833,0.01808706127457557,0.0,0.0,7,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1687,12.208749999999998,9.84184115665518,1.8576804401020595,0.6664613447282626,2.5422288461048974,0.01808706127457557,0.0,0.0,8,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1688,12.225249999999999,6.236320400531321,2.0641770478315697,1.2445865568156733,3.3262672123323163,0.01750360768507313,0.0,0.0,9,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1689,11.258500000000002,3.402711349636104,3.3222204915906692,1.9542970809304847,5.294604633795729,0.01808706127457557,0.0,0.0,10,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1690,8.020249999999999,1.629003203238272,4.357381075272678,0.8274974004942898,5.202382083452041,0.01750360768507313,0.0,0.0,11,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1691,9.494750000000002,0.6821030724879759,6.0059022878596355,1.79382745957077,7.817816808704981,0.01808706127457557,0.0,0.0,12,gwlfe,020401040703,12,020401040703,12,Dingmans Creek,PA,10821.63,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1692,7.6884999999999994,0.3998665469330421,5.921732115427582,0.5953081063933906,6.5178698502529535,0.0008296284319814924,0.0,0.0,1,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1693,7.20275,0.5359962752766839,4.704059558022942,1.191183510751698,5.895992410584172,0.0007493418095316703,0.0,0.0,2,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1694,9.23575,1.7221227673803583,6.634429244983532,1.6623688284725708,8.297627701888084,0.0008296284319814924,0.0,0.0,3,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1695,9.508500000000002,4.575120403677544,6.261153762292155,0.3642536325243192,6.626210261040972,0.0008028662244982181,0.0,0.0,4,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1696,10.43275,8.732136521957184,4.746068224539423,0.10526126281639163,4.852159115787796,0.0008296284319814924,0.0,0.0,5,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1697,13.009,12.735888890082801,3.088440199351283,0.49108328326744344,3.5803263488432244,0.0008028662244982181,0.0,0.0,6,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1698,11.81225,13.724517680446217,1.437521417700706,0.24480142891811507,1.6831524750508027,0.0008296284319814924,0.0,0.0,7,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1699,11.438500000000001,10.770588272317152,0.5685900773747787,0.4146274577191352,0.9840471635258954,0.0008296284319814924,0.0,0.0,8,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1700,10.7735,6.745635483859573,0.863406529863493,0.46140428237952297,1.3256136784675143,0.0008028662244982181,0.0,0.0,9,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1701,11.1085,3.810965578678375,1.8912778812661535,1.4460184998212537,3.3381260095193888,0.0008296284319814924,0.0,0.0,10,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1702,8.25725,1.87661252660609,3.2656968673471027,0.6068191025139803,3.873318836085581,0.0008028662244982181,0.0,0.0,11,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1703,10.036000000000003,0.8395654219179678,5.379005397838096,1.4672355016111067,6.8470705278811845,0.0008296284319814924,0.0,0.0,12,gwlfe,020401040704,12,020401040704,12,Shimers Brook-Delaware River,"NJ,PA",34253.07,2019_2019,"14734,14777",nhdhr,NASA_NLDAS_2000_2019
1704,7.45775,0.3181222778818942,5.754372346000734,0.9288624019207287,6.683234747921462,0.0,0.0,0.0,1,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1705,7.130249999999999,0.41225848805813775,4.682657839972938,1.2444733928498306,5.927131232822768,0.0,0.0,0.0,2,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1706,8.5615,1.433278204081855,6.254755130880267,1.645216919164774,7.899972050045041,0.0,0.0,0.0,3,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1707,9.33425,3.487531014409676,6.283991216919935,0.7453168031287787,7.029308020048713,0.0,0.0,0.0,4,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1708,10.43825,7.293390977368993,5.4457527663890755,0.12330492419446355,5.569057690583539,0.0,0.0,0.0,5,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1709,13.3095,10.867909200179934,4.18850422538311,0.6776066177084143,4.8661108430915245,0.0,0.0,0.0,6,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1710,12.30875,12.587506558221781,2.706413347859986,0.32546334220145523,3.0318766900614413,0.0,0.0,0.0,7,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1711,12.208749999999998,10.271228654973664,1.963027176523714,0.48810171026129723,2.4511288867850114,0.0,0.0,0.0,8,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1712,12.225249999999999,6.484836146972444,2.0373759483037106,0.9661719079657288,3.0035478562694395,0.0,0.0,0.0,9,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1713,11.258500000000002,3.3913325943025887,2.93127507985884,1.62099395285734,4.55226903271618,0.0,0.0,0.0,10,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1714,8.020249999999999,1.563922742949861,4.029139152631366,0.6383152593069996,4.667454411938365,0.0,0.0,0.0,11,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
1715,9.494750000000002,0.6484690865344344,5.662664494116659,1.456988567237428,7.119653061354088,0.0,0.0,0.0,12,gwlfe,020401040705,12,020401040705,12,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,2019_2019,"14737,14777",nhdhr,NASA_NLDAS_2000_2019
