,AreaTotal,MeanFlow,MeanFlowPerSecond,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
134,7700.899999999999,46513062.99494123,1.4749195520973246,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
135,8320.0,49119683.108185805,1.557574933669007,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
136,4685.599999999999,28629437.167044368,0.9078334971792354,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
137,40544.4,249285273.13139167,7.9047841556123695,gwlfe,0204010407,10,0204010407,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
138,6281.000000000001,38927308.694966905,1.234376861205191,gwlfe,020401040701,12,020401040701,Sawkill Creek,PA,15658.51,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
139,6155.6,36389938.80270624,1.1539173897357382,gwlfe,020401040702,12,020401040702,Raymondskill Creek,PA,15520.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
140,4173.400000000001,26988733.074532207,0.8558071116987636,gwlfe,020401040703,12,020401040703,Dingmans Creek,PA,10821.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
141,13375.800000000003,71990581.20296596,2.2828063547363637,gwlfe,020401040704,12,020401040704,Shimers Brook-Delaware River,"NJ,PA",34253.07,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
142,10558.7,66309422.120173216,2.102657981994331,gwlfe,020401040705,12,020401040705,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
143,29586.3,180172369.70363668,5.713228364524248,gwlfe,0204010408,10,0204010408,Pocono Creek,PA,73692.74,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
144,5399.9000000000015,32393447.973937538,1.0271894968904598,gwlfe,020401040801,12,020401040801,Upper McMichael Creek,PA,13374.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
145,5614.8,34185403.12763879,1.0840120220585612,gwlfe,020401040802,12,020401040802,Appenzell Creek,PA,14075.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
146,9075.299999999997,54854940.35154387,1.7394387478292705,gwlfe,020401040803,12,020401040803,Upper Pocono Creek,PA,22684.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
147,3629.9,22567798.64201009,0.7156202004696248,gwlfe,020401040804,12,020401040804,Lower Pocono Creek,PA,8994.05,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
148,5866.199999999999,36389560.757604085,1.1539054020041883,gwlfe,020401040805,12,020401040805,Lower McMichael Creek,PA,14564.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
149,44101.50000000001,267409686.08711478,8.479505520266196,gwlfe,0204010409,10,0204010409,Broadhead Creek,PA,110112.77,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
150,10665.8,65012733.021575786,2.0615402404101912,gwlfe,020401040901,12,020401040901,Upper Broadhead Creek,PA,26664.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
151,11222.8,68706398.61312269,2.178665607975732,gwlfe,020401040902,12,020401040902,Paradise Creek,PA,27827.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
152,7402.199999999999,45308953.956722274,1.4367375049696307,gwlfe,020401040903,12,020401040903,Middle Broadhead Creek,PA,18498.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
153,6706.299999999998,40702208.90965037,1.2906585778047428,gwlfe,020401040904,12,020401040904,Marshalls Creek,PA,16834.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
154,8104.200000000001,48902852.027236685,1.5506992651964957,gwlfe,020401040905,12,020401040905,Lower Broadhead Creek,PA,20288.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
155,31672.5,236622276.98866582,7.503243182035319,gwlfe,0204010410,10,0204010410,Flat Brook-Delaware River,"NJ,PA",79828.52,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
156,4273.9,20788204.235704813,0.6591896320302135,gwlfe,020401041001,12,020401041001,Little Flat Brook,NJ,10572.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
157,8329.6,43234984.93810389,1.3709723788084693,gwlfe,020401041002,12,020401041002,Big Flat Brook,NJ,20826.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
158,4360.000000000001,26295583.147530764,0.8338274716999862,gwlfe,020401041003,12,020401041003,Flat Brook,NJ,10799.35,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
159,5392.700000000001,32724498.049425565,1.0376870259203945,gwlfe,020401041004,12,020401041004,Cherry Creek,PA,13374.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
160,9316.5,99325063.73579738,3.149577109836294,gwlfe,020401041005,12,020401041005,Vancampens Brook-Delaware River,"NJ,PA",24255.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
161,44630.4,232301460.54085118,7.366230991275088,gwlfe,0204010501,10,0204010501,Paulins Kill,NJ,113454.21,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
162,16195.399999999998,84871462.65384254,2.6912564261111918,gwlfe,020401050101,12,020401050101,Headwaters Paulins Kill ,NJ,41265.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
163,10586.699999999999,58071925.876246214,1.8414486896323634,gwlfe,020401050102,12,020401050102,Upper Paulins Kill ,NJ,27179.43,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
164,8680.5,46388161.13941424,1.4709589402401777,gwlfe,020401050103,12,020401050103,Middle Paulins Kill,NJ,21760.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
165,9167.900000000001,56384179.75948504,1.7879306113484603,gwlfe,020401050104,12,020401050104,Lower Paulins Kill,NJ,23248.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
166,40093.7,228727128.34736347,7.25288966093872,gwlfe,0204010502,10,0204010502,Pequest River,NJ,100202.11,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
167,9862.999999999996,52010602.82062845,1.6492453963923277,gwlfe,020401050201,12,020401050201,Upper Pequest River,NJ,24863.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
168,11167.3,47618931.54020294,1.5099864136289618,gwlfe,020401050202,12,020401050202,Middle Pequest River,NJ,27861.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
169,9348.0,48100522.08722364,1.5252575496963356,gwlfe,020401050203,12,020401050203,Beaver Brook,NJ,23286.59,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
170,9715.2,67492745.92698163,2.140180933757662,gwlfe,020401050204,12,020401050204,Lower Pequest River,NJ,24190.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
171,20590.1,130463782.28106622,4.136979397547762,gwlfe,0204010503,10,0204010503,Bushkill Creek,PA,51143.14,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
172,4529.799999999999,28716487.51417111,0.9105938455787389,gwlfe,020401050301,12,020401050301,Little Bushkill Creek,PA,11233.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
173,8146.7,49842425.775823094,1.5804929533175764,gwlfe,020401050302,12,020401050302,Upper Bushkill Creek,PA,20225.2,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
174,7913.700000000001,52434514.79220145,1.6626875568303352,gwlfe,020401050303,12,020401050303,Lower Bushkill Creek,PA,19684.33,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
175,14547.199999999999,71229702.94254178,2.2586790633733442,gwlfe,0204010504,10,0204010504,Pohatcong Creek,NJ,36654.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
176,5815.8,27712205.12611716,0.8787482599605898,gwlfe,020401050401,12,020401050401,Upper Pohatcong Creek,NJ,14386.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
177,8731.3,46919040.48235379,1.4877930137732684,gwlfe,020401050402,12,020401050402,Lower Pohatcong Creek,NJ,22267.35,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
178,38850.5,235732433.6904755,7.475026436151556,gwlfe,0204010505,10,0204010505,Musconetcong River,NJ,99635.4,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
179,8270.9,54665266.45988564,1.733424228180037,gwlfe,020401050501,12,020401050501,Lake Hopatcong-Musconetcong River,NJ,23277.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
180,11473.2,58858384.764415875,1.8663871373800063,gwlfe,020401050502,12,020401050502,Lubbers Run-Musconetcong River,NJ,29107.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
181,8362.199999999999,43648508.89088422,1.3840851373314378,gwlfe,020401050503,12,020401050503,Trout Brook-Musconetcong River,NJ,20688.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
182,10744.2,57798193.78996627,1.8327687021171446,gwlfe,020401050504,12,020401050504,Outlet Musconetcong River,NJ,26561.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
183,55241.0,338775287.3873222,10.742493892292053,gwlfe,0204010506,10,0204010506,Upper Delaware River,"NJ,PA",139296.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
184,12530.7,81143953.37152787,2.5730578821514416,gwlfe,020401050601,12,020401050601,Allegheny Creek-Delaware River,"NJ,PA",31980.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
185,11475.4,72793025.86292253,2.3082517079820692,gwlfe,020401050602,12,020401050602,Martins Creek,PA,28513.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
186,14460.5,95177872.06766093,3.018070524722886,gwlfe,020401050603,12,020401050603,Buckhorn Creek-Delaware River,"NJ,PA",36742.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
187,7653.200000000001,40283192.82923427,1.277371665056896,gwlfe,020401050604,12,020401050604,Cooks Creek,PA,18929.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
188,9121.300000000001,68113458.33930501,2.159863595234177,gwlfe,020401050605,12,020401050605,Lopatcong Creek-Delaware River,"NJ,PA",23131.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
189,28364.9,153094043.80367684,4.8545802829679365,gwlfe,0204010507,10,0204010507,Tohickon Creek,PA,71677.92,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
190,11361.099999999999,63369104.87487612,2.0094211337796843,gwlfe,020401050701,12,020401050701,Upper Tohickon Creek,PA,28239.43,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
191,10169.0,55825717.09191697,1.7702218763291784,gwlfe,020401050702,12,020401050702,Middle Tohickon Creek,PA,26516.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
192,6834.999999999999,34993529.449756436,1.1096375396295166,gwlfe,020401050703,12,020401050703,Lower Tohickon Creek,PA,16921.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
193,23524.3,131508223.30528146,4.1700984051649375,gwlfe,0204010508,10,0204010508,Assunpink Creek,NJ,58887.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
194,8959.800000000001,41643220.32408172,1.320497854010709,gwlfe,020401050801,12,020401050801,Upper Assunpink Creek,NJ,22764.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
195,3411.5,15143172.220675085,0.4801868410919294,gwlfe,020401050802,12,020401050802,Miry Run,NJ,8470.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
196,11153.3,71027028.03905761,2.2522522843435318,gwlfe,020401050803,12,020401050803,Lower Assunpink Creek,NJ,27652.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
197,78897.49999999999,406711149.6057895,12.896725951477343,gwlfe,0204010509,10,0204010509,Lower Delaware River,"NJ,PA",199090.95,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
198,4556.1,23056013.605759922,0.7311013954134933,gwlfe,020401050901,12,020401050901,Hakihokake Creek,NJ,11267.23,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
199,3764.7,18732610.02209647,0.5940071671136627,gwlfe,020401050902,12,020401050902,Nishisakawick Creek,NJ,9324.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
200,6227.299999999999,30845676.603498135,0.9781099886954,gwlfe,020401050903,12,020401050903,Tinicum Creek,PA,15410.12,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
201,12454.600000000002,68400691.7544819,2.1689717070802224,gwlfe,020401050904,12,020401050904,Harihokake Creek-Delaware River,"NJ,PA",31991.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
202,6094.000000000002,28091955.714741703,0.8907900721315862,gwlfe,020401050905,12,020401050905,Lockatong Creek,NJ,15086.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
203,6912.8,33953874.325590916,1.076670291907373,gwlfe,020401050906,12,020401050906,Wickecheoke Creek,NJ,17090.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
204,3918.2000000000003,19298885.67363764,0.611963650229504,gwlfe,020401050907,12,020401050907,Alexauken Creek,NJ,9751.05,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
205,9303.6,48444533.62281112,1.53616608392983,gwlfe,020401050908,12,020401050908,Paunnacussing Creek-Delaware River,"NJ,PA",24113.45,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
206,10186.199999999999,53703834.709975116,1.7029374273837874,gwlfe,020401050909,12,020401050909,Pidcock Creek-Delaware River,"NJ,PA",25615.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
207,9544.999999999998,49532620.920564786,1.5706691058017752,gwlfe,020401050910,12,020401050910,Jacobs Creek-Delaware River,"NJ,PA",23997.98,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
208,5935.1,35498243.99962431,1.1256419330170064,gwlfe,020401050911,12,020401050911,Buck Creek-Delaware River,"NJ,PA",15442.85,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
209,32483.7,219850428.96208638,6.971411369929172,gwlfe,0204010601,10,0204010601,Tobyhanna Creek,PA,82584.3,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
210,6469.200000000001,37893144.26550632,1.2015837222699872,gwlfe,020401060101,12,020401060101,Stillwater Lake-Upper Tunkhannock Creek,PA,16763.9,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
211,12564.8,73813846.35309093,2.3406217133780736,gwlfe,020401060102,12,020401060102,Pocono Lake Dam-Tobyhanna Creek,PA,32018.98,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
212,8042.4,54269223.30052609,1.7208657819801525,gwlfe,020401060103,12,020401060103,Tunkhannock Creek,PA,20262.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
213,5407.3,32128276.166657016,1.0187809540416355,gwlfe,020401060104,12,020401060104,Tobyhanna Creek-Lehigh River,PA,13538.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
214,46386.09999999999,293740681.44022226,9.314455905638708,gwlfe,0204010602,10,0204010602,Upper Lehigh River,PA,116967.29,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
215,15242.5,90761624.08746462,2.87803221992214,gwlfe,020401060201,12,020401060201,Headwaters Lehigh River,PA,38618.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
216,3898.6,22461569.087115336,0.7122516833813843,gwlfe,020401060202,12,020401060202,Bradys Lake-Trout Creek,PA,10171.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
217,13118.899999999998,80710052.67755608,2.5592989814039853,gwlfe,020401060203,12,020401060203,Bear Creek,PA,32836.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
218,14126.199999999999,91344354.43379803,2.896510477987,gwlfe,020401060204,12,020401060204,Wright Creek-Lehigh River,PA,35341.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
219,81240.7,508430629.9568077,16.12222951410476,gwlfe,0204010603,10,0204010603,Middle Lehigh River,PA,203138.8,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
220,4477.7,27284828.291430436,0.865196229433994,gwlfe,020401060301,12,020401060301,Black Creek,PA,11089.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
221,5775.999999999999,37287739.24837795,1.1823864551109193,gwlfe,020401060302,12,020401060302,Sandy Run,PA,14387.1,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
222,9829.5,59186096.07078578,1.8767787947357237,gwlfe,020401060303,12,020401060303,Mud Run,PA,24565.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
223,15774.199999999999,97626071.26249923,3.095702411926028,gwlfe,020401060304,12,020401060304,Stony Creek-Lehigh River,PA,39414.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
224,5045.400000000001,32835131.236086227,1.0411951812559053,gwlfe,020401060305,12,020401060305,Hazle Creek,PA,12648.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
225,5910.4,36866712.34238646,1.1690357795023611,gwlfe,020401060306,12,020401060306,Quakake Creek,PA,14621.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
226,4595.299999999999,30060239.440891687,0.9532039396528312,gwlfe,020401060307,12,020401060307,Beaver Creek-Black Creek,PA,11405.13,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
227,8624.0,55528452.62746996,1.7607956819973984,gwlfe,020401060308,12,020401060308,Nesquehoning Creek,PA,21732.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
228,9925.399999999998,60637944.80204229,1.92281661599576,gwlfe,020401060309,12,020401060309,Mahoning Creek,PA,24533.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
229,11282.599999999999,73882323.68312764,2.3427931152691412,gwlfe,020401060310,12,020401060310,Mauch Chunk Creek-Lehigh River,PA,28742.36,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
230,27968.0,195310001.79121268,6.193239529148043,gwlfe,0204010604,10,0204010604,Pohopoco Creek,PA,70998.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
231,4787.1,28024096.279127855,0.8886382635441354,gwlfe,020401060401,12,020401060401,Middle Creek,PA,11861.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
232,8062.4,46463858.54647709,1.4733592892718508,gwlfe,020401060402,12,020401060402,Headwaters Pohopoco Creek,PA,19958.69,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
233,5718.499999999999,41540312.27792659,1.317234661273674,gwlfe,020401060403,12,020401060403,Wild Creek,PA,14933.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
234,9400.199999999999,60547520.40125499,1.9199492770565383,gwlfe,020401060404,12,020401060404,Beltzville Lake-Pohopoco Creek,PA,24244.36,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
235,20240.300000000003,124162381.97110295,3.937163304512397,gwlfe,0204010605,10,0204010605,Aquashicola Creek,PA,50115.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
236,10971.0,65867655.405080624,2.0886496513533936,gwlfe,020401060501,12,020401060501,Buckwha Creek,PA,27133.77,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
237,9269.2,57487887.4810181,1.8229289536091484,gwlfe,020401060502,12,020401060502,Aquashicola Creek,PA,22981.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
238,21247.5,139217565.73333952,4.414560049890269,gwlfe,0204010606,10,0204010606,Jordan Creek,PA,52691.74,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
239,10949.3,69234442.75849456,2.195409777983719,gwlfe,020401060601,12,020401060601,Upper Jordan Creek,PA,27107.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
240,10298.2,70243043.20262833,2.2273922882619335,gwlfe,020401060602,12,020401060602,Lower Jordan Creek,PA,25584.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
241,27791.2,157031994.5267204,4.979451881237963,gwlfe,0204010607,10,0204010607,Little Lehigh Creek,PA,68795.06,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
242,6121.6,41805740.15507565,1.325651324044763,gwlfe,020401060701,12,020401060701,Spring Creek,PA,15182.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
243,11566.699999999999,62859144.793014176,1.9932504056638183,gwlfe,020401060702,12,020401060702,Little Lehigh Creek,PA,28624.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
244,10102.699999999999,56097657.132112406,1.7788450384358323,gwlfe,020401060703,12,020401060703,Cedar Creek-Little Lehigh Creek,PA,24988.59,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
245,90690.0,619811301.8316516,19.654087450267998,gwlfe,0204010608,10,0204010608,Lower Lehigh River,PA,226182.54,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
246,13320.400000000001,82779352.16058648,2.6249160375629907,gwlfe,020401060801,12,020401060801,Lizard Creek,PA,32929.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
247,5786.799999999999,36612729.669577874,1.1609820417801202,gwlfe,020401060802,12,020401060802,Trout Creek,PA,14341.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
248,2508.7999999999997,15594365.750472317,0.4944940940662201,gwlfe,020401060803,12,020401060803,Bertsch Creek,PA,6211.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
249,9955.399999999998,63891543.915974684,2.025987567097117,gwlfe,020401060804,12,020401060804,Fireline Creek-Lehigh River,PA,25256.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
250,3989.5,24115855.92541604,0.7647087749053793,gwlfe,020401060805,12,020401060805,Indian Creek,PA,9889.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
251,6546.8,41589847.46041518,1.318805411606265,gwlfe,020401060806,12,020401060806,Hokendauqua Creek,PA,16298.66,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
252,5046.799999999998,32124844.492268447,1.018672136360618,gwlfe,020401060807,12,020401060807,Coplay Creek,PA,12720.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
253,4058.0,26243003.262397762,0.8321601744798884,gwlfe,020401060808,12,020401060808,Catasauqua Creek,PA,10036.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
254,4059.2,25424877.46122485,0.8062175755081447,gwlfe,020401060809,12,020401060809,East Branch Monocacy Creek,PA,10088.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
255,8629.6,56073317.350853235,1.7780732290351735,gwlfe,020401060810,12,020401060810,Monocacy Creek,PA,21435.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
256,14980.800000000001,92352691.90424836,2.928484649424415,gwlfe,020401060811,12,020401060811,Saucon Creek,PA,37057.2,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
257,1572.8000000000002,8983670.253885156,0.2848703150014319,gwlfe,020401060812,12,020401060812,Nancy Run,PA,3886.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
258,10235.2,106122008.58196878,3.3651068170335106,gwlfe,020401060813,12,020401060813,Lehigh River,PA,26031.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
259,37216.8,181381746.57853243,5.751577453657167,gwlfe,0204020101,10,0204020101,Crosswicks Creek,NJ,92611.58,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,93730"
260,6668.3,28736826.83940465,0.9112388013509846,gwlfe,020402010101,12,020402010101,Jumping Brook,NJ,16596.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
261,3972.6000000000004,18701553.69825384,0.5930223775448326,gwlfe,020402010102,12,020402010102,Upper Crosswicks Creek,NJ,9864.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
262,11262.399999999998,50297767.165346324,1.5949317340609566,gwlfe,020402010103,12,020402010103,Middle Crosswicks Creek,NJ,28021.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,93730"
263,6788.099999999999,31935417.983109616,1.0126654611589807,gwlfe,020402010104,12,020402010104,Doctors Creek,NJ,16878.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
264,8525.0,53980184.35859347,1.7117004172562618,gwlfe,020402010105,12,020402010105,Lower Crosswicks Creek,NJ,21249.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
265,34467.7,210249395.8943538,6.666964608522127,gwlfe,0204020102,10,0204020102,Upper Neshaminy Creek,PA,85667.6,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
266,8008.500000000001,41099573.12112519,1.303258914292402,gwlfe,020402010201,12,020402010201,North Branch Neshaminy Creek,PA,20220.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
267,6460.1,46740055.215606,1.4821174281965372,gwlfe,020402010202,12,020402010202,West Branch Neshaminy Creek,PA,15964.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
268,11150.8,69187834.45676306,2.1939318384310966,gwlfe,020402010203,12,020402010203,LIttle Neshaminy Creek,PA,27573.66,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
269,8848.6,53934434.627415985,1.7102497027973105,gwlfe,020402010204,12,020402010204,Cooks Run-Neshaminy Creek,PA,21908.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
270,25160.799999999996,144458960.9600104,4.580763602232699,gwlfe,0204020103,10,0204020103,Lower Neshaminy Creek,PA,62828.46,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
