,NYrs,NRur,NUrb,NLU,SedDelivRatio,WxYrBeg,WxYrEnd,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
134,20,10,6,16,0.12303744885721984,2000,2019,gwlfe,020401040604,12,020401040604,Saw Creek,PA,19318.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
135,20,10,6,16,0.1198112564346849,2000,2019,gwlfe,020401040605,12,020401040605,Little Bush Kill,PA,21119.84,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
136,20,10,6,16,0.14297798833269404,2000,2019,gwlfe,020401040606,12,020401040606,Lower Bush Kill,PA,11685.01,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
137,20,10,6,16,0.07464698708281489,2000,2019,gwlfe,0204010407,10,0204010407,Raymondskill Creek-Delaware River,"NJ,PA",103332.94,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
138,20,10,6,16,0.13098447655698287,2000,2019,gwlfe,020401040701,12,020401040701,Sawkill Creek,PA,15658.51,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
139,20,10,6,16,0.13132941672405996,2000,2019,gwlfe,020401040702,12,020401040702,Raymondskill Creek,PA,15520.92,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
140,20,10,6,16,0.1462783629445693,2000,2019,gwlfe,020401040703,12,020401040703,Dingmans Creek,PA,10821.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
141,20,10,6,16,0.10373253588281957,2000,2019,gwlfe,020401040704,12,020401040704,Shimers Brook-Delaware River,"NJ,PA",34253.07,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14777"
142,20,10,6,16,0.11125815135549212,2000,2019,gwlfe,020401040705,12,020401040705,Hornbecks Creek-Delaware River,"NJ,PA",27078.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
143,20,10,6,16,0.08255870627811931,2000,2019,gwlfe,0204010408,10,0204010408,Pocono Creek,PA,73692.74,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
144,20,10,6,16,0.13728563512684383,2000,2019,gwlfe,020401040801,12,020401040801,Upper McMichael Creek,PA,13374.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
145,20,10,6,16,0.1352122918599481,2000,2019,gwlfe,020401040802,12,020401040802,Appenzell Creek,PA,14075.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
146,20,10,6,16,0.11728642155922389,2000,2019,gwlfe,020401040803,12,020401040803,Upper Pocono Creek,PA,22684.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
147,20,10,6,16,0.1536672432466409,2000,2019,gwlfe,020401040804,12,020401040804,Lower Pocono Creek,PA,8994.05,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
148,20,10,6,16,0.13384235534620145,2000,2019,gwlfe,020401040805,12,020401040805,Lower McMichael Creek,PA,14564.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
149,20,10,6,16,0.07324665661745591,2000,2019,gwlfe,0204010409,10,0204010409,Broadhead Creek,PA,110112.77,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
150,20,10,6,16,0.11177032855958162,2000,2019,gwlfe,020401040901,12,020401040901,Upper Broadhead Creek,PA,26664.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
151,20,10,6,16,0.11035794165024859,2000,2019,gwlfe,020401040902,12,020401040902,Paradise Creek,PA,27827.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
152,20,10,6,16,0.12463791462618888,2000,2019,gwlfe,020401040903,12,020401040903,Middle Broadhead Creek,PA,18498.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
153,20,10,6,16,0.12818925143403764,2000,2019,gwlfe,020401040904,12,020401040904,Marshalls Creek,PA,16834.0,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
154,20,10,6,16,0.12125344885624083,2000,2019,gwlfe,020401040905,12,020401040905,Lower Broadhead Creek,PA,20288.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
155,20,10,6,16,0.08061434539732044,2000,2019,gwlfe,0204010410,10,0204010410,Flat Brook-Delaware River,"NJ,PA",79828.52,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
156,20,10,6,16,0.14725417025442886,2000,2019,gwlfe,020401041001,12,020401041001,Little Flat Brook,NJ,10572.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
157,20,10,6,16,0.1203114127655586,2000,2019,gwlfe,020401041002,12,020401041002,Big Flat Brook,NJ,20826.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
158,20,10,6,16,0.14636515039880385,2000,2019,gwlfe,020401041003,12,020401041003,Flat Brook,NJ,10799.35,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
159,20,10,6,16,0.13728622178373953,2000,2019,gwlfe,020401041004,12,020401041004,Cherry Creek,PA,13374.27,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
160,20,10,6,16,0.11496870697438685,2000,2019,gwlfe,020401041005,12,020401041005,Vancampens Brook-Delaware River,"NJ,PA",24255.94,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
161,20,10,6,16,0.07259703658189429,2000,2019,gwlfe,0204010501,10,0204010501,Paulins Kill,NJ,113454.21,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
162,20,10,6,16,0.09813176487230571,2000,2019,gwlfe,020401050101,12,020401050101,Headwaters Paulins Kill ,NJ,41265.78,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
163,20,10,6,16,0.11113524539422376,2000,2019,gwlfe,020401050102,12,020401050102,Upper Paulins Kill ,NJ,27179.43,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
164,20,10,6,16,0.1187493642984469,2000,2019,gwlfe,020401050103,12,020401050103,Middle Paulins Kill,NJ,21760.3,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
165,20,10,6,16,0.1164309990871004,2000,2019,gwlfe,020401050104,12,020401050104,Lower Paulins Kill,NJ,23248.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
166,20,10,6,16,0.07533453870880892,2000,2019,gwlfe,0204010502,10,0204010502,Pequest River,NJ,100202.11,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
167,20,10,6,16,0.11412466962977104,2000,2019,gwlfe,020401050201,12,020401050201,Upper Pequest River,NJ,24863.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
168,20,10,6,16,0.11031717996212823,2000,2019,gwlfe,020401050202,12,020401050202,Middle Pequest River,NJ,27861.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
169,20,10,6,16,0.11637451566791518,2000,2019,gwlfe,020401050203,12,020401050203,Beaver Brook,NJ,23286.59,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
170,20,10,6,16,0.11506111112807345,2000,2019,gwlfe,020401050204,12,020401050204,Lower Pequest River,NJ,24190.63,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
171,20,10,6,16,0.09205275603506105,2000,2019,gwlfe,0204010503,10,0204010503,Bushkill Creek,PA,51143.14,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
172,20,10,6,16,0.14468829908107678,2000,2019,gwlfe,020401050301,12,020401050301,Little Bushkill Creek,PA,11233.61,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
173,20,10,6,16,0.12136664784674465,2000,2019,gwlfe,020401050302,12,020401050302,Upper Bushkill Creek,PA,20225.2,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
174,20,10,6,16,0.1223509933845574,2000,2019,gwlfe,020401050303,12,020401050303,Lower Bushkill Creek,PA,19684.33,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
175,20,10,6,16,0.10165920678705975,2000,2019,gwlfe,0204010504,10,0204010504,Pohatcong Creek,NJ,36654.16,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
176,20,10,6,16,0.13433280398728084,2000,2019,gwlfe,020401050401,12,020401050401,Upper Pohatcong Creek,NJ,14386.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
177,20,10,6,16,0.11793703208638946,2000,2019,gwlfe,020401050402,12,020401050402,Lower Pohatcong Creek,NJ,22267.35,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
178,20,10,6,16,0.07546327094494193,2000,2019,gwlfe,0204010505,10,0204010505,Musconetcong River,NJ,99635.4,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
179,20,10,6,16,0.1163968955793146,2000,2019,gwlfe,020401050501,12,020401050501,Lake Hopatcong-Musconetcong River,NJ,23277.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,94728"
180,20,10,6,16,0.10888800553360797,2000,2019,gwlfe,020401050502,12,020401050502,Lubbers Run-Musconetcong River,NJ,29107.93,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
181,20,10,6,16,0.12054981513834918,2000,2019,gwlfe,020401050503,12,020401050503,Trout Brook-Musconetcong River,NJ,20688.76,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,14737"
182,20,10,6,16,0.11189964184739379,2000,2019,gwlfe,020401050504,12,020401050504,Outlet Musconetcong River,NJ,26561.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
183,20,10,6,16,0.06829063916966509,2000,2019,gwlfe,0204010506,10,0204010506,Upper Delaware River,"NJ,PA",139296.59,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
184,20,10,6,16,0.10587667274674777,2000,2019,gwlfe,020401050601,12,020401050601,Allegheny Creek-Delaware River,"NJ,PA",31980.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
185,20,10,6,16,0.10955988526095636,2000,2019,gwlfe,020401050602,12,020401050602,Martins Creek,PA,28513.24,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
186,20,10,6,16,0.10158643309966492,2000,2019,gwlfe,020401050603,12,020401050603,Buckhorn Creek-Delaware River,"NJ,PA",36742.34,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
187,20,10,6,16,0.12378555530968971,2000,2019,gwlfe,020401050604,12,020401050604,Cooks Creek,PA,18929.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
188,20,10,6,16,0.11660655232638703,2000,2019,gwlfe,020401050605,12,020401050605,Lopatcong Creek-Delaware River,"NJ,PA",23131.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
189,20,10,6,16,0.08324354845237598,2000,2019,gwlfe,0204010507,10,0204010507,Tohickon Creek,PA,71677.92,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
190,20,10,6,16,0.1098753727916791,2000,2019,gwlfe,020401050701,12,020401050701,Upper Tohickon Creek,PA,28239.43,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
191,20,10,6,16,0.11195548235802476,2000,2019,gwlfe,020401050702,12,020401050702,Middle Tohickon Creek,PA,26516.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
192,20,10,6,16,0.12799129155472996,2000,2019,gwlfe,020401050703,12,020401050703,Lower Tohickon Creek,PA,16921.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
193,20,10,6,16,0.08826488915006611,2000,2019,gwlfe,0204010508,10,0204010508,Assunpink Creek,NJ,58887.76,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
194,20,10,6,16,0.11716343860082479,2000,2019,gwlfe,020401050801,12,020401050801,Upper Assunpink Creek,NJ,22764.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
195,20,10,6,16,0.15588410294667604,2000,2019,gwlfe,020401050802,12,020401050802,Miry Run,NJ,8470.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
196,20,10,6,16,0.11056519311699259,2000,2019,gwlfe,020401050803,12,020401050803,Lower Assunpink Creek,NJ,27652.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
197,20,10,6,16,0.06139950635663592,2000,2019,gwlfe,0204010509,10,0204010509,Lower Delaware River,"NJ,PA",199090.95,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
198,20,10,6,16,0.14455978113175594,2000,2019,gwlfe,020401050901,12,020401050901,Hakihokake Creek,NJ,11267.23,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
199,20,10,6,16,0.152291186824928,2000,2019,gwlfe,020401050902,12,020401050902,Nishisakawick Creek,NJ,9324.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
200,20,10,6,16,0.13161009992601827,2000,2019,gwlfe,020401050903,12,020401050903,Tinicum Creek,PA,15410.12,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
201,20,10,6,16,0.10586560380167201,2000,2019,gwlfe,020401050904,12,020401050904,Harihokake Creek-Delaware River,"NJ,PA",31991.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
202,20,10,6,16,0.1324443542728425,2000,2019,gwlfe,020401050905,12,020401050905,Lockatong Creek,NJ,15086.8,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
203,20,10,6,16,0.12761352085155664,2000,2019,gwlfe,020401050906,12,020401050906,Wickecheoke Creek,NJ,17090.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
204,20,10,6,16,0.15070818227174512,2000,2019,gwlfe,020401050907,12,020401050907,Alexauken Creek,NJ,9751.05,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
205,20,10,6,16,0.11517074397195363,2000,2019,gwlfe,020401050908,12,020401050908,Paunnacussing Creek-Delaware River,"NJ,PA",24113.45,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
206,20,10,6,16,0.1131156132384121,2000,2019,gwlfe,020401050909,12,020401050909,Pidcock Creek-Delaware River,"NJ,PA",25615.31,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
207,20,10,6,16,0.11533560539317347,2000,2019,gwlfe,020401050910,12,020401050910,Jacobs Creek-Delaware River,"NJ,PA",23997.98,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
208,20,10,6,16,0.13152692278874634,2000,2019,gwlfe,020401050911,12,020401050911,Buck Creek-Delaware River,"NJ,PA",15442.85,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
209,20,10,6,16,0.0798031401284974,2000,2019,gwlfe,0204010601,10,0204010601,Tobyhanna Creek,PA,82584.3,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
210,20,10,6,16,0.12834876287974284,2000,2019,gwlfe,020401060101,12,020401060101,Stillwater Lake-Upper Tunkhannock Creek,PA,16763.9,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
211,20,10,6,16,0.1058385770758504,2000,2019,gwlfe,020401060102,12,020401060102,Pocono Lake Dam-Tobyhanna Creek,PA,32018.98,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
212,20,10,6,16,0.12129992099223538,2000,2019,gwlfe,020401060103,12,020401060103,Tunkhannock Creek,PA,20262.56,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
213,20,10,6,16,0.13678673183768095,2000,2019,gwlfe,020401060104,12,020401060104,Tobyhanna Creek-Lehigh River,PA,13538.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
214,20,10,6,16,0.07194017204429556,2000,2019,gwlfe,0204010602,10,0204010602,Upper Lehigh River,PA,116967.29,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
215,20,10,6,16,0.10008943807000048,2000,2019,gwlfe,020401060201,12,020401060201,Headwaters Lehigh River,PA,38618.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
216,20,10,6,16,0.1488451746475168,2000,2019,gwlfe,020401060202,12,020401060202,Bradys Lake-Trout Creek,PA,10171.25,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
217,20,10,6,16,0.10504639603391205,2000,2019,gwlfe,020401060203,12,020401060203,Bear Creek,PA,32836.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
218,20,10,6,16,0.1027703760821839,2000,2019,gwlfe,020401060204,12,020401060204,Wright Creek-Lehigh River,PA,35341.11,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
219,20,10,6,16,0.061028565018062884,2000,2019,gwlfe,0204010603,10,0204010603,Middle Lehigh River,PA,203138.8,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
220,20,10,6,16,0.1452425938987802,2000,2019,gwlfe,020401060301,12,020401060301,Black Creek,PA,11089.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
221,20,10,6,16,0.13433197166680358,2000,2019,gwlfe,020401060302,12,020401060302,Sandy Run,PA,14387.1,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
222,20,10,6,16,0.11453537778671379,2000,2019,gwlfe,020401060303,12,020401060303,Mud Run,PA,24565.26,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
223,20,10,6,16,0.0994834918940841,2000,2019,gwlfe,020401060304,12,020401060304,Stony Creek-Lehigh River,PA,39414.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
224,20,10,6,16,0.1395882985182414,2000,2019,gwlfe,020401060305,12,020401060305,Hazle Creek,PA,12648.38,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
225,20,10,6,16,0.13368687321905098,2000,2019,gwlfe,020401060306,12,020401060306,Quakake Creek,PA,14621.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
226,20,10,6,16,0.1440345011995707,2000,2019,gwlfe,020401060307,12,020401060307,Beaver Creek-Black Creek,PA,11405.13,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
227,20,10,6,16,0.11879496252446373,2000,2019,gwlfe,020401060308,12,020401060308,Nesquehoning Creek,PA,21732.29,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
228,20,10,6,16,0.11457949105221522,2000,2019,gwlfe,020401060309,12,020401060309,Mahoning Creek,PA,24533.54,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
229,20,10,6,16,0.10929889478209442,2000,2019,gwlfe,020401060310,12,020401060310,Mauch Chunk Creek-Lehigh River,PA,28742.36,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
230,20,10,6,16,0.0834800739594148,2000,2019,gwlfe,0204010604,10,0204010604,Pohopoco Creek,PA,70998.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
231,20,10,6,16,0.14231668483595822,2000,2019,gwlfe,020401060401,12,020401060401,Middle Creek,PA,11861.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
232,20,10,6,16,0.12184735833846654,2000,2019,gwlfe,020401060402,12,020401060402,Headwaters Pohopoco Creek,PA,19958.69,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
233,20,10,6,16,0.13284754493284226,2000,2019,gwlfe,020401060403,12,020401060403,Wild Creek,PA,14933.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
234,20,10,6,16,0.11498506576385736,2000,2019,gwlfe,020401060404,12,020401060404,Beltzville Lake-Pohopoco Creek,PA,24244.36,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
235,20,10,6,16,0.09261125213974818,2000,2019,gwlfe,0204010605,10,0204010605,Aquashicola Creek,PA,50115.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
236,20,10,6,16,0.1111909447842797,2000,2019,gwlfe,020401060501,12,020401060501,Buckwha Creek,PA,27133.77,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
237,20,10,6,16,0.11683241952896564,2000,2019,gwlfe,020401060502,12,020401060502,Aquashicola Creek,PA,22981.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
238,20,10,6,16,0.09123808575286198,2000,2019,gwlfe,0204010606,10,0204010606,Jordan Creek,PA,52691.74,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
239,20,10,6,16,0.1112230911333113,2000,2019,gwlfe,020401060601,12,020401060601,Upper Jordan Creek,PA,27107.46,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
240,20,10,6,16,0.11315648279260403,2000,2019,gwlfe,020401060602,12,020401060602,Lower Jordan Creek,PA,25584.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
241,20,10,6,16,0.08426813266558941,2000,2019,gwlfe,0204010607,10,0204010607,Little Lehigh Creek,PA,68795.06,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
242,20,10,6,16,0.1321956127543305,2000,2019,gwlfe,020401060701,12,020401060701,Spring Creek,PA,15182.28,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
243,20,10,6,16,0.1094331552797682,2000,2019,gwlfe,020401060702,12,020401060702,Little Lehigh Creek,PA,28624.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
244,20,10,6,16,0.11395368817201336,2000,2019,gwlfe,020401060703,12,020401060703,Cedar Creek-Little Lehigh Creek,PA,24988.59,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
245,20,10,6,16,0.059105327859974854,2000,2019,gwlfe,0204010608,10,0204010608,Lower Lehigh River,PA,226182.54,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
246,20,10,6,16,0.10495818427923147,2000,2019,gwlfe,020401060801,12,020401060801,Lizard Creek,PA,32929.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
247,20,10,6,16,0.13446026867527205,2000,2019,gwlfe,020401060802,12,020401060802,Trout Creek,PA,14341.09,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
248,20,10,6,16,0.16596685729827562,2000,2019,gwlfe,020401060803,12,020401060803,Bertsch Creek,PA,6211.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
249,20,10,6,16,0.11359277674383841,2000,2019,gwlfe,020401060804,12,020401060804,Fireline Creek-Lehigh River,PA,25256.02,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
250,20,10,6,16,0.14997803596330858,2000,2019,gwlfe,020401060805,12,020401060805,Indian Creek,PA,9889.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
251,20,10,6,16,0.12942975905551932,2000,2019,gwlfe,020401060806,12,020401060806,Hokendauqua Creek,PA,16298.66,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
252,20,10,6,16,0.1393516800238957,2000,2019,gwlfe,020401060807,12,020401060807,Coplay Creek,PA,12720.6,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
253,20,10,6,16,0.1493869535786588,2000,2019,gwlfe,020401060808,12,020401060808,Catasauqua Creek,PA,10036.17,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
254,20,10,6,16,0.14917588359395398,2000,2019,gwlfe,020401060809,12,020401060809,East Branch Monocacy Creek,PA,10088.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
255,20,10,6,16,0.11928290383942165,2000,2019,gwlfe,020401060810,12,020401060810,Monocacy Creek,PA,21435.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
256,20,10,6,16,0.10132844705189196,2000,2019,gwlfe,020401060811,12,020401060811,Saucon Creek,PA,37057.2,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
257,20,10,6,16,0.17721814622427762,2000,2019,gwlfe,020401060812,12,020401060812,Nancy Run,PA,3886.37,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
258,20,10,6,16,0.11257316759797985,2000,2019,gwlfe,020401060813,12,020401060813,Lehigh River,PA,26031.86,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14737,14777"
259,20,10,6,16,0.07712393482242183,2000,2019,gwlfe,0204020101,10,0204020101,Crosswicks Creek,NJ,92611.58,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,93730"
260,20,10,6,16,0.12873287021916016,2000,2019,gwlfe,020402010101,12,020402010101,Jumping Brook,NJ,16596.64,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
261,20,10,6,16,0.15007796046302893,2000,2019,gwlfe,020402010102,12,020402010102,Upper Crosswicks Creek,NJ,9864.96,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
262,20,10,6,16,0.11012888823362785,2000,2019,gwlfe,020402010103,12,020402010103,Middle Crosswicks Creek,NJ,28021.88,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"14734,93730"
263,20,10,6,16,0.1280875114663661,2000,2019,gwlfe,020402010104,12,020402010104,Doctors Creek,NJ,16878.91,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14734"
264,20,10,6,16,0.1195934466432399,2000,2019,gwlfe,020402010105,12,020402010105,Lower Crosswicks Creek,NJ,21249.19,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
265,20,10,6,16,0.07893617836135315,2000,2019,gwlfe,0204020102,10,0204020102,Upper Neshaminy Creek,PA,85667.6,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
266,20,10,6,16,0.12137474098975315,2000,2019,gwlfe,020402010201,12,020402010201,North Branch Neshaminy Creek,PA,20220.68,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
267,20,10,6,16,0.1302310699266338,2000,2019,gwlfe,020402010202,12,020402010202,West Branch Neshaminy Creek,PA,15964.57,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
268,20,10,6,16,0.11065935187684957,2000,2019,gwlfe,020402010203,12,020402010203,LIttle Neshaminy Creek,PA,27573.66,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
269,20,10,6,16,0.11850910367255123,2000,2019,gwlfe,020402010204,12,020402010204,Cooks Run-Neshaminy Creek,PA,21908.7,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
270,20,10,6,16,0.08657745797004186,2000,2019,gwlfe,0204020103,10,0204020103,Lower Neshaminy Creek,PA,62828.46,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,14737"
